	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM2G110195	33.2447	80.71600000000001	64.7945	27.2075	33.6169	56.7606	87.1656	118.556	99.4624	88.53	38.1353	12.6749	66.54	18.3789	93.0167	17.5458	42.0934	36.3493	63.8163	48.9468	129.405	25.914	76.1428	74.4737	55.545	70.5869	51.6288	64.6123	31.3343	47.0876	26.2063	19.799	81.2632	26.9159	98.2943	68.8059	33.0018	33.778	54.5613	76.4877	44.2283	29.7894	92.2779	11.4292	18.4256	22.3448	34.121	80.9463
GRMZM2G111533	119.961	109.54899999999999	96.022	128.609	88.4174	76.7519	121.225	103.448	98.8619	135.592	111.26100000000001	91.8287	113.995	143.901	137.356	125.193	164.868	159.129	135.03	58.0227	107.399	137.951	101.71	111.777	71.9553	125.184	99.5519	82.7978	122.87799999999999	97.7392	133.765	142.596	118.501	128.178	68.6007	100.834	89.1107	102.944	113.10799999999999	108.20299999999999	97.6777	159.60399999999998	107.455	104.807	108.56	119.771	127.415	112.994
GRMZM2G111672	54.11	38.2223	53.9517	51.6419	33.4668	49.7321	54.7761	56.2251	39.2814	51.9443	50.7885	38.5587	69.439	58.3868	54.9845	46.4905	57.9029	52.478	51.2004	32.5998	60.286	61.0026	44.1172	49.8148	42.0897	47.1702	52.2899	54.4701	59.6697	46.9393	55.3688	52.8411	56.8313	48.6651	52.0897	59.8954	36.3725	52.8082	50.1176	37.4328	45.2812	55.966	49.1846	37.0509	46.6615	51.8954	66.07	61.0891
GRMZM2G111713	7.714980000000001	8.12877	7.139760000000001	6.49365	14.2791	9.78311	8.12055	9.23832	12.1279	5.22611	8.135	12.2625	7.75148	7.42963	10.2158	10.9898	5.252730000000001	8.51213	7.77918	0.0	7.44278	5.39957	12.1518	10.8204	9.62284	7.4576199999999995	7.9866600000000005	9.65675	6.93498	7.5106399999999995	8.42168	2.99419	10.2628	7.935230000000001	14.6703	10.3223	10.4484	8.46106	9.60689	12.9501	13.2018	8.42612	7.34744	9.36315	13.4342	6.91673	9.923910000000001	8.2362
GRMZM2G111737	7.46068	4.74536	1.67648	5.339230000000001	4.27918	1.20155	5.30281	3.6024599999999998	3.3496900000000003	1.85017	3.40237	4.88406	5.31378	5.21247	2.4396	2.8418400000000004	1.03865	4.66581	3.4034	0.0	2.6531599999999997	7.73567	6.7832	3.4880400000000003	2.30607	4.21059	4.83168	5.74541	6.79212	4.366619999999999	7.5348	1.21991	3.3187	3.01792	5.15482	2.97743	6.08951	5.352119999999999	6.42874	3.76766	6.00486	5.96889	9.597430000000001	4.7946599999999995	2.01831	0.650305	6.02706	6.9357
GRMZM2G113056	13.4447	12.9791	8.71118	8.60582	19.2314	13.8427	13.8747	10.8674	16.4909	10.0489	11.7566	23.526999999999997	12.9787	11.4094	14.242	12.6139	8.72435	9.79474	9.13725	0.0	11.2415	9.625539999999999	17.5283	15.917	14.2648	9.8511	14.0708	13.8479	5.98349	9.1648	16.7638	10.2788	10.4328	15.8725	23.7857	15.6586	18.3873	9.341510000000001	12.5097	12.7649	17.5711	11.2422	13.5503	17.4699	21.5074	14.1795	11.1956	15.5717
GRMZM2G113863	2.39445	4.9901	4.30018	1.6746	3.3953800000000003	2.3527400000000003	5.06597	2.12794	8.105889999999999	7.11843	7.662139999999999	5.45371	8.787180000000001	6.2375300000000005	4.52073	5.235130000000001	10.7703	0.0	8.4235	0.0	4.208880000000001	6.09481	1.92182	2.3928	8.69385	9.94881	1.43603	5.13478	1.75561	0.0	3.92867	6.27505	8.60489	1.40687	5.8524	6.39829	7.7297199999999995	2.34586	1.67075	0.0	3.2443400000000002	4.9669	2.34952	1.28471	0.9235180000000001	2.13964	4.04214	5.0008
GRMZM2G113959	33.0984	39.2463	28.8918	35.2636	46.3971	50.9401	40.4508	33.3647	45.9707	33.2351	39.3629	43.7083	32.2657	33.6487	44.0931	36.5681	36.024	37.8015	31.0095	42.2419	36.3114	29.0922	50.5549	44.2918	34.1314	33.8755	33.2012	37.175	37.1747	36.482	30.5768	36.8841	32.4138	36.9032	51.2509	42.067	30.1315	30.675	30.4122	47.4566	32.7491	35.7986	37.5143	42.0248	60.6793	35.0804	43.5683	40.2641
GRMZM2G114172	21.3723	29.9576	27.5267	28.8727	25.9982	29.3149	33.4882	25.7172	26.406	33.8478	29.2044	38.3659	32.2613	23.4417	33.4514	28.1132	26.0933	22.2064	27.9586	0.0	32.7879	30.6349	27.6396	33.332	31.0986	28.1589	25.9538	27.2816	27.3397	24.9547	27.5983	30.8812	32.7578	35.2675	32.3977	30.5994	38.3015	24.1864	28.0251	31.0305	31.8328	26.0228	27.7724	35.5353	32.7683	29.5326	31.5589	29.2133
GRMZM2G115049	110.59899999999999	135.741	65.7287	78.7462	178.845	146.24200000000002	121.101	100.52600000000001	119.609	91.4021	128.882	210.429	100.60700000000001	89.2869	123.51100000000001	134.877	100.089	108.06	110.382	0.0	158.06799999999998	97.7059	90.6473	122.415	196.59400000000002	105.96600000000001	101.236	122.516	97.9527	114.399	107.04700000000001	111.735	153.248	131.283	191.092	126.039	146.893	125.838	112.32700000000001	174.067	52.5907	105.01100000000001	125.654	161.061	181.03099999999998	84.3656	119.052	120.979
GRMZM2G115757	67.8557	87.3969	70.9681	60.6353	89.3531	86.9192	87.6434	53.7131	87.6568	63.5078	92.6611	104.10600000000001	67.8714	55.4653	90.244	102.68799999999999	69.5602	46.7081	79.6504	0.0	79.2585	72.5903	81.5023	84.9471	123.475	56.8387	74.8011	71.6171	75.2005	84.3475	72.0039	93.6875	91.4043	65.3473	88.147	75.3582	99.6223	61.9648	72.6829	104.64	61.3645	55.3578	80.3162	121.025	85.9657	63.0009	75.7382	83.9499
GRMZM2G115812	6.11246	7.425389999999999	5.55355	2.9015400000000002	2.36755	5.876580000000001	11.8837	4.12184	7.31509	5.28803	3.9941699999999996	2.43512	9.51164	9.02322	5.30588	6.5000599999999995	5.49196	3.81734	3.23066	9.229389999999999	6.28083	4.84641	10.9408	9.1345	11.7152	6.718960000000001	1.93935	2.5446	3.7942400000000003	7.93127	2.93975	5.542680000000001	7.8398699999999995	3.5574800000000004	8.77626	7.0209399999999995	9.25831	2.00612	11.5052	6.18998	14.2263	3.335	5.653980000000001	8.736939999999999	6.73251	4.004	5.21127	7.5349699999999995
GRMZM2G115901	59.9995	93.7204	56.4767	44.0364	146.185	82.01100000000001	84.0731	50.5787	106.113	44.9982	86.6843	154.333	75.5107	70.7639	54.1629	95.8767	60.8102	38.3355	56.6072	0.0	60.1808	54.7346	66.0826	86.3386	117.742	61.7866	98.6393	72.5913	62.2571	79.385	67.8602	56.6552	86.5442	63.099	145.674	90.5247	101.725	44.5383	58.99100000000001	132.596	71.5765	73.3939	90.6846	84.78	123.868	63.1151	86.9232	74.9642
GRMZM2G116029	24.1091	12.7974	7.9316	28.4419	8.14685	20.1273	12.7921	13.9123	11.8322	28.4542	26.1336	11.6536	46.3497	51.9682	11.7179	14.0272	19.9923	20.5973	21.9111	0.0	36.5549	31.5753	5.146730000000001	17.4046	13.7485	28.1426	48.6053	30.7913	13.4862	16.9643	19.6474	20.4126	18.5027	9.44341	8.52112	13.1323	10.4811	12.1253	30.5634	14.8005	4.8022599999999995	44.7506	8.74443	11.4148	8.58907	35.0314	27.6172	35.3574
GRMZM2G118951	9.9902	40.9876	18.4879	7.4941699999999996	5.52628	16.469	12.0789	6.34974	10.3791	26.9411	42.208999999999996	3.8224	18.3344	12.8599	25.8095	12.0789	9.94012	2.74842	17.7627	0.0	23.2704	3.9858599999999997	14.4859	28.9753	32.272	35.8584	5.39387	4.32465	4.64388	14.802	7.065910000000001	34.0977	26.5983	4.1725699999999994	19.2814	12.1605	18.3957	7.325880000000001	33.1757	9.547139999999999	8.181939999999999	9.45994	6.27527	7.4228	4.584309999999999	3.48234	6.182980000000001	10.4283
GRMZM2G122607	24.8673	27.2741	30.0365	27.6193	23.055999999999997	25.3905	28.244	30.7971	22.7212	32.7252	31.671999999999997	23.1169	36.1351	30.0668	23.0997	28.574	34.29	30.1686	35.1434	37.5553	33.6985	26.0413	7.27867	24.205	21.2964	31.2571	21.2065	25.4984	29.805999999999997	22.8289	26.6315	32.23	36.5997	26.2521	25.1583	22.9353	28.5482	34.9256	30.9168	27.9565	12.1833	32.61	28.34	23.3444	21.9489	21.4502	25.2711	29.4771
GRMZM2G123996	2.2322900000000003	13.0282	23.3321	5.19925	1.32028	5.64853	2.0021400000000003	8.366810000000001	8.90242	6.01042	6.45805	0.9521219999999999	5.3735800000000005	5.28189	4.8693599999999995	2.0274400000000004	1.99815	4.6562	3.48834	0.0	8.121080000000001	4.87289	7.83812	8.95995	7.2769699999999995	10.569	4.38176	4.76015	6.810980000000001	7.7507600000000005	5.78012	3.35005	8.85299	2.1461200000000002	6.43864	7.10953	6.4453	9.85469	15.4105	10.1701	8.14067	3.54576	6.69667	2.83704	2.9132700000000002	4.349419999999999	9.930539999999999	12.0079
GRMZM2G124091	2.72093	3.58572	3.5276199999999998	0.0	1.65934	1.6764400000000002	2.67218	1.77624	4.49086	1.86569	3.22953	7.03563	1.91777	0.0	5.46751	2.80936	1.59766	1.55249	0.0	0.0	3.71729	0.0	3.94351	3.86617	4.51599	2.84666	0.0	1.4965899999999999	3.25801	3.35835	2.69928	0.0	3.3661	1.7883	3.76041	3.00406	7.942080000000001	2.9041799999999998	3.44699	2.8538799999999998	3.3369699999999995	1.75613	2.7912	4.45691	3.40127	1.3169	1.5221799999999999	2.72823
GRMZM2G125411	133.504	72.0271	83.4805	102.682	72.1611	75.0278	59.766000000000005	116.48299999999999	61.6354	129.05200000000002	80.3683	81.0801	128.114	98.1066	83.9797	97.182	95.8197	106.795	89.1375	133.237	127.691	81.3861	70.0019	100.792	51.1769	90.794	123.084	149.72	101.669	62.9244	133.14700000000002	94.1913	143.697	130.02100000000002	68.7987	94.6844	50.7081	138.042	99.0661	84.2312	85.26700000000001	153.086	92.6329	50.7301	94.4896	160.593	117.295	86.2516
GRMZM2G125522	25.7896	45.9761	43.1037	27.3121	20.374000000000002	44.5013	56.5132	48.3617	20.8544	27.4933	44.1716	17.8559	41.3233	14.2465	36.2268	20.399	20.7375	32.144	37.9064	37.9262	52.3211	14.6989	40.919000000000004	28.0978	31.0764	38.0726	19.9446	57.6727	24.0092	18.989	19.4644	16.5868	38.825	38.7664	37.9279	28.5437	24.6022	30.7881	55.2244	36.0077	20.5391	18.9255	48.2411	12.1915	22.6626	19.2475	26.6647	48.4555
GRMZM2G126732	28.8935	11.8335	3.07113	13.7843	8.11076	76.7938	7.0441899999999995	9.05282	10.0164	13.794	7.39	4.31337	8.234160000000001	30.1849	8.3169	22.0149	21.5796	53.9259	15.1423	0.0	9.8111	45.4306	23.9308	7.09287	32.2049	15.2889	0.0	4.92701	25.6745	27.3866	41.428000000000004	66.3204	5.44989	2.12913	2.62506	3.2749900000000003	6.821269999999999	9.67559	20.6274	2.63198	2.6712700000000003	9.79209	4.565980000000001	16.5753	7.16482	35.2536	11.9317	8.747689999999999
GRMZM2G127031	13.8891	24.3969	12.3971	10.9451	4.14541	16.5354	28.671999999999997	8.964260000000001	8.59759	12.0007	31.3121	8.20403	28.5681	20.4944	19.505	4.31351	13.6946	4.05247	16.7371	0.0	21.0859	8.53732	9.30321	19.2094	19.9701	28.8912	17.8772	8.02251	9.965810000000001	18.0324	4.737	7.20229	17.0709	5.649769999999999	11.6061	9.4566	9.96059	16.6596	36.1605	5.65394	15.1475	25.8669	12.7736	7.518669999999999	4.79093	4.932519999999999	9.20928	17.7342
GRMZM2G128248	8.64526	15.9665	16.7776	10.4595	2.1867400000000004	7.35653	19.8514	6.7157	9.266160000000001	22.6333	6.81918	3.21844	7.259760000000001	2.97151	9.48754	7.23228	10.9473	3.11344	38.3484	0.0	15.8212	21.1232	9.17332	34.8455	17.9347	20.1418	7.57885	7.7256800000000005	22.9055	9.327	18.6181	15.1877	16.3969	5.165030000000001	24.7686	11.1273	11.5236	10.7242	15.872	2.19801	21.5374	13.5949	9.58957	7.974530000000001	2.81412	2.18993	11.6559	24.5127
GRMZM2G128688	19.3308	18.3729	13.4974	17.0917	24.9324	18.034000000000002	14.8034	17.926	19.5867	12.4004	11.4019	23.8717	18.4477	18.5693	12.4343	23.28	14.8651	27.7916	16.9665	20.9763	16.5859	21.9027	21.3626	19.6576	20.29	17.5241	20.7066	15.1582	20.748	15.6817	15.5222	8.41911	15.8145	21.043000000000003	25.4711	19.7782	17.1312	13.6736	14.65	22.9001	18.1352	21.4994	21.0258	18.6729	24.756	20.4371	23.809	20.680999999999997
GRMZM2G129065	20.7693	15.0295	18.4802	22.9129	18.2538	17.9773	12.5458	17.1913	13.2401	14.8968	18.9322	16.2668	13.9453	21.6986	15.7167	15.7164	15.8168	22.6619	21.3559	0.0	12.7017	17.9276	18.9623	20.6904	14.4983	17.814	12.0242	17.759	13.0726	15.6542	13.2332	14.4405	17.1032	13.49	15.033	17.7104	15.862	18.4882	18.259	15.5986	11.395999999999999	18.7317	19.3063	16.307000000000002	16.5584	15.2429	15.6675	16.1701
GRMZM2G129450	19.3077	12.3292	12.4341	57.4666	18.0624	105.292	15.737	118.196	17.1138	41.6415	92.3248	36.8295	94.6162	206.59599999999998	5.71592	16.8403	22.8761	17.0556	13.3402	0.0	11.4306	14.2955	3.0102900000000004	17.4173	8.67718	16.0866	48.3677	249.31099999999998	16.8456	12.0197	12.2234	13.4815	28.3649	44.8464	10.645	24.9774	32.5805	26.0994	16.864	22.7708	19.0664	77.9939	22.7677	5.67018	116.855	22.7295	15.1411	20.3972
GRMZM2G133032	9.07051	44.2754	31.1439	13.6562	9.25709	0.0	28.406	23.625	14.9396	4.05305	21.1857	7.46565	36.6134	14.5569	0.0	0.0	22.6694	6.79397	54.1733	0.0	34.2542	12.1197	10.2011	25.3939	34.5489	12.7269	11.5455	22.6186	3.3307900000000004	27.4953	5.05069	2.95185	14.0079	2.87406	10.5228	21.6033	17.5198	6.41531	17.1307	3.73084	13.4995	45.2694	21.2701	17.3583	4.99196	11.6239	27.1177	43.6031
GRMZM2G133434	7.93124	6.46718	9.07051	37.0508	2.46278	1.63455	1.80184	4.78416	3.9478	5.40613	1.56653	1.03043	3.2803199999999997	3.5141400000000003	15.6974	2.5059099999999996	2.4603099999999998	34.4469	16.247	0.0	20.4016	6.75656	5.2802	17.752	1.32394	15.7416	1.81713	0.0	5.01585	0.0	1.9837099999999999	0.0	2.40444	6.42799	10.166	12.2313	1.5808799999999998	5.54362	3.38383	5.0956	20.4531	1.6415400000000002	0.0	2.3530599999999997	4.41683	1.08606	28.9329	6.58328
GRMZM2G134073	9.23462	12.7442	14.7505	8.983880000000001	10.9414	10.2446	9.33577	12.7979	12.9403	12.6426	10.747	6.836639999999999	12.4522	11.9501	10.7718	6.19738	12.3374	13.7824	15.9211	0.0	15.2672	7.54747	8.68037	10.933	17.1214	13.9596	11.8013	10.6639	12.6223	7.039739999999999	7.80695	9.31166	20.4405	7.868310000000001	7.24136	8.54917	10.3564	17.5797	17.3679	14.262	6.620410000000001	9.561910000000001	9.852089999999999	4.81928	6.09365	7.06388	13.2253	16.0728
GRMZM2G134256	200.541	504.694	202.326	221.358	409.55800000000005	314.812	371.92199999999997	228.459	911.137	235.387	238.872	254.352	327.678	592.029	239.86700000000002	423.221	292.46299999999997	444.059	201.118	752.62	250.585	393.75699999999995	239.671	426.276	213.143	317.577	460.355	331.495	393.835	426.474	293.203	270.25	184.956	587.4259999999999	810.0319999999999	546.7959999999999	278.717	431.449	216.671	908.437	234.59799999999998	313.596	537.202	647.422	728.7860000000001	210.328	340.733	303.442
GRMZM2G134260	9.8128	10.665999999999999	27.6643	18.3027	9.57215	10.2645	10.4819	17.3107	16.3466	8.7139	12.5099	13.9839	15.8779	11.1705	16.9628	13.6058	13.9505	5.22208	27.0866	0.0	15.0746	10.5712	10.3684	14.3935	24.7636	24.3792	9.22083	11.7655	5.9865900000000005	13.937999999999999	5.97551	12.6727	36.9809	4.7349	15.3014	16.8358	19.6334	14.7278	26.6282	20.5843	6.61452	6.987760000000001	8.08248	11.6107	6.333130000000001	4.1256900000000005	10.683	10.8672
GRMZM2G134308	8.62527	15.0952	15.8348	9.65277	5.33277	18.387	16.9341	12.2984	15.515	13.4885	27.0783	8.68449	19.8386	13.1999	14.5989	10.3022	13.8649	5.73099	14.074000000000002	0.0	21.0951	9.39815	9.42826	14.3178	18.4369	22.3183	13.446	12.2499	6.02934	9.415230000000001	8.15671	4.9408199999999995	18.7924	3.5458199999999995	20.6069	13.3538	13.2688	10.5885	15.9513	14.7504	11.2926	23.8235	11.5249	7.907589999999999	4.01581	5.00191	10.1531	16.8586
GRMZM2G134480	15.4904	18.1836	10.7081	11.828	19.6205	14.4188	28.7199	16.9156	22.2024	16.633	17.7433	25.9887	23.2652	17.1434	17.29	19.5309	19.4216	12.4403	13.2356	0.0	21.3066	12.413	17.1972	20.4226	22.4977	18.0733	15.8831	17.9756	10.4344	11.3417	16.0783	17.1368	14.8513	12.1335	23.046	17.5515	22.9079	11.7247	17.3899	14.8026	16.815	18.1736	16.8698	20.4032	20.3342	17.4322	15.3877	15.8454
GRMZM2G134846	0.0	0.0	2.91669	0.906726	0.0	4.02637	3.9460699999999997	1.44305	1.45938	2.0087900000000003	1.8928599999999998	1.48001	6.1955800000000005	0.0	1.04112	0.0	0.0	0.0	3.04359	0.0	2.10485	1.49983	0.548426	0.0	2.03724	2.59823	2.23822	1.41709	0.0	1.38914	1.00847	0.0	0.0	0.0	0.0	1.00393	0.0	2.49666	0.86115	3.96806	0.0	1.03055	1.41126	0.0	0.970023	0.654184	1.40678	2.55365
GRMZM2G136803	4.65103	12.4607	6.935810000000001	14.1319	16.7584	11.2628	13.0006	11.7296	9.75072	5.29413	4.10303	17.1152	11.4666	5.00866	14.1983	11.5503	9.90674	9.75225	23.6921	0.0	10.8856	3.0112	18.3497	13.4756	17.9864	7.76205	4.4092400000000005	3.18926	7.67587	12.5349	5.99766	10.2254	9.219669999999999	7.3299	9.30722	14.8767	14.7326	8.10233	9.56057	11.9398	7.461539999999999	3.3437	16.5384	17.6778	5.35058	5.4248199999999995	12.2485	14.9165
GRMZM2G137118	4.71109	17.7695	52.2287	14.5715	17.377	7.34076	18.3118	13.9187	30.4742	45.3674	40.7092	30.7833	11.2013	18.1147	25.1713	27.0403	19.8502	9.25277	26.0373	25.2603	10.5981	22.3486	16.9685	22.8131	59.5667	18.2215	7.971710000000001	11.9806	13.443	15.9352	19.636	26.5244	24.9959	11.694	22.5824	25.7919	52.3234	20.7253	12.6043	12.8597	21.1217	9.18648	12.168	23.8159	26.9893	10.8179	12.1218	35.056999999999995
GRMZM2G137965	24.6304	28.8988	24.8954	23.2405	20.8935	26.388	26.160999999999998	29.599	40.3182	24.6972	21.7181	37.8213	31.1168	15.7219	23.7524	23.7145	26.1157	22.2796	24.6294	0.0	20.8702	22.553	25.779	26.0517	33.8833	26.5228	17.4383	20.9139	25.055	35.6913	29.7752	19.4353	22.8962	22.7567	35.4022	25.0411	39.9082	25.1692	26.5621	30.6268	28.5213	24.2571	28.878	38.9742	30.6743	23.7038	24.9934	22.7852
GRMZM2G138840	10.524000000000001	13.798	10.0862	7.144360000000001	12.1621	6.980339999999999	16.8083	9.30467	12.3421	13.3334	7.136310000000001	16.4191	8.84375	7.070819999999999	16.879	13.2351	9.58447	7.6272199999999994	14.0062	0.0	11.3751	6.66368	16.949	13.2613	20.012	8.75468	6.53848	5.69836	8.3604	14.8886	9.627989999999999	11.3377	12.8663	10.5174	13.894	13.9008	15.7588	8.44068	13.6396	15.0415	12.6459	11.6429	10.8076	18.9032	10.8025	6.8458	7.853280000000001	9.80505
GRMZM2G139462	10.0339	10.3268	10.8283	11.7545	7.823169999999999	3.5846400000000003	5.365530000000001	5.1250599999999995	8.39379	5.4933	2.61364	15.5141	12.3641	12.8249	4.50894	4.6541	9.86282	14.0167	9.26689	0.0	9.77796	22.2175	12.7007	9.68694	3.17148	7.5763	11.6089	5.90001	13.9514	12.6804	10.7082	7.44636	7.5517199999999995	11.7154	5.91695	10.0217	7.72748	12.6594	10.5547	8.28503	7.98682	8.288739999999999	5.58579	7.682	7.526160000000001	13.5134	10.0673	4.64636
GRMZM2G140811	8.34826	18.4623	11.5786	13.0615	8.744060000000001	22.3356	13.3066	14.3902	10.6113	11.6914	19.2058	17.9388	16.1005	17.4852	19.1676	11.5365	14.212	9.3698	24.1186	0.0	14.1541	11.4746	13.4407	14.6413	20.4159	10.3653	8.38025	17.3853	10.0225	13.0303	22.7224	16.4506	11.3569	15.405	11.9786	14.2309	18.4913	10.5152	18.9731	8.50832	25.0739	12.7898	13.6179	22.3828	13.4628	11.6716	16.4101	11.0
GRMZM2G141922	5.998419999999999	19.8122	26.2773	9.722610000000001	19.6769	16.5161	18.524	14.1586	16.6315	18.4591	10.6721	12.0393	14.9311	9.92355	12.0423	6.43161	19.5264	15.7715	17.910999999999998	0.0	12.7906	14.3758	18.1389	20.1599	21.9001	17.0598	12.9194	15.5687	8.53665	5.96128	12.37	10.9309	20.0238	8.58177	10.9579	18.6649	17.4414	15.805	18.9409	12.3313	22.8557	8.16008	11.7536	10.4216	7.331060000000001	11.9051	31.4595	24.1783
GRMZM2G142063	5.12731	10.0336	9.50009	4.711119999999999	2.17834	5.23192	7.33972	4.51185	2.5855799999999998	5.53094	4.2611099999999995	2.5779900000000002	4.0406699999999995	6.80139	16.2136	4.47801	10.8605	8.73442	9.43876	0.0	7.74375	5.55556	7.24562	11.3765	4.77631	16.9356	3.57449	3.42265	1.38995	3.2172	15.1327	6.37093	10.8919	0.0	3.10378	3.71329	6.32932	2.47753	9.69426	2.7725400000000002	15.9764	5.79789	3.96985	2.11437	1.1043	2.06282	11.7999	7.53348
GRMZM2G143791	12.9715	13.1666	10.843	3.20401	7.826289999999999	9.8923	20.2224	4.69086	10.2337	10.5932	12.597000000000001	29.7794	8.34539	11.7257	13.5294	18.1502	4.549869999999999	6.00293	8.05823	0.0	11.335	7.22739	37.5548	15.0014	29.0765	19.0496	2.56878	3.87888	12.5727	12.0905	6.23235	5.4892900000000004	17.8677	3.2886599999999997	36.4366	19.9201	29.8961	8.00676	10.1396	16.8116	22.4515	3.8220400000000003	6.55783	25.131999999999998	4.77131	7.29988	9.34688	11.1987
GRMZM2G144146	33.2871	19.6219	16.4648	18.6452	19.9731	20.9071	18.3475	17.0172	17.9851	27.2895	34.9412	21.7028	38.6329	72.2983	18.1959	29.8925	20.9067	15.1877	25.7703	29.1125	22.4092	28.1907	25.5382	25.651	29.7481	32.7542	33.4034	25.6701	26.5448	11.28	24.3833	21.8713	26.7624	17.9425	16.6482	25.589000000000002	13.7358	20.2715	24.6087	21.0091	18.1893	43.9607	23.2431	23.3231	14.8096	34.1877	20.558000000000003	27.6271
GRMZM2G144275	25.5811	58.7674	24.5826	17.7938	69.6177	25.4045	25.3001	24.8598	53.4251	41.0935	32.4344	17.2146	18.3735	23.906	26.1203	29.9579	29.7154	25.7886	23.4234	0.0	22.4792	26.9075	52.735	40.1222	21.6762	38.0877	19.8068	48.0171	34.7465	35.6985	30.278000000000002	28.9475	33.6555	28.4211	41.7094	44.821999999999996	25.0864	44.4539	27.9624	52.0201	25.9616	28.8037	34.782	17.1073	30.9157	25.1862	28.3668	36.9023
GRMZM2G144501	13.7168	13.5717	8.09556	10.3397	17.7981	13.2656	11.1697	13.3727	16.6765	12.76	10.5782	17.5494	15.31	11.9826	13.3689	14.0991	12.7944	12.3617	7.629760000000001	0.0	11.4315	13.3276	17.3293	12.2517	12.8475	9.41345	14.9866	14.2157	15.7223	12.748	16.3668	12.283	11.7793	15.0437	15.9106	16.1849	15.9093	13.8463	11.5833	16.1788	13.5348	10.9497	16.5815	14.8081	14.6174	18.0394	13.9595	15.1532
GRMZM2G146173	113.352	136.62	110.288	82.4268	149.96200000000002	136.97799999999998	112.035	76.3322	92.1595	72.2183	94.531	210.64700000000002	123.03200000000001	106.62299999999999	152.748	133.004	117.156	108.345	84.79799999999999	0.0	183.229	97.3672	139.503	156.179	159.287	133.57	109.876	108.03200000000001	101.969	128.325	131.998	57.2093	155.864	118.56200000000001	151.143	130.15	91.5423	92.3652	142.89	171.113	135.389	111.295	109.49799999999999	99.2833	147.659	96.7922	130.845	119.44
GRMZM2G147503	4.9648900000000005	6.32672	119.984	4.47959	11.3561	14.9409	15.717	19.1554	10.5794	17.3046	4.38246	16.77	6.44763	19.3727	0.730075	4.23629	16.9342	4.64543	14.0404	0.0	3.57849	10.8907	20.7745	8.16109	11.1527	55.4839	0.0	0.0	1.47329	22.4374	24.4097	6.988919999999999	18.695999999999998	2.0636900000000002	9.54204	14.2724	18.3891	114.23200000000001	4.32126	5.39121	13.7464	4.00481	12.1007	11.3542	0.8747590000000001	3.37817	75.3531	150.122
GRMZM2G148115	12.7477	13.7032	19.8189	17.2768	8.63462	14.8042	20.2069	13.9724	10.4082	13.173	19.717	18.1074	14.552999999999999	15.6279	19.4103	15.6774	16.9969	19.2733	19.3126	0.0	17.393	17.2811	15.1529	17.4052	18.7767	12.7431	11.7244	16.0231	15.856	15.9401	17.0678	15.6786	18.4016	12.936	11.7828	12.94	16.7775	11.5406	19.8308	12.6642	30.9268	13.3965	16.6378	11.2811	14.2529	15.8014	22.0104	18.7878
GRMZM2G148773	99.0022	16.1524	6.54265	80.1001	8.169780000000001	3.2871300000000003	6.41121	7.04663	3.93638	2.2253700000000003	4.58137	26.8704	40.5024	16.4617	2.99123	8.11529	4.19841	9.6803	11.5628	44.3334	6.66753	108.436	6.50413	5.53449	8.08734	14.405	0.0	15.4852	0.0	2.38047	47.0751	2.13961	4.84804	0.0	3.19881	1.32827	2.76151	27.8191	26.1223	0.0	0.0	35.8398	0.0	99.6871	3.82758	3.96909	0.0	0.0
GRMZM2G148783	7.15995	2.3580799999999997	2.15072	4.81384	0.0	4.36796	2.13142	3.1132299999999997	0.6415109999999999	1.39717	2.50651	2.02674	2.85741	13.1215	1.55087	1.482	1.28375	1.821	0.0	0.0	3.0837	12.4039	1.93482	1.8059900000000002	1.2208299999999999	2.54008	0.77466	1.89523	0.0	3.52664	6.47084	2.38543	1.20051	0.0	0.0	0.9625229999999999	1.0575	1.5842399999999999	3.81777	0.0	1.10849	5.529	0.0	5.67497	1.8426799999999999	12.0568	1.1701	0.0
